# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,-9.007231067082902,0,3.0,0.555888799674667,0.0,0.0,0.0
 0.04836334063171549,1.0034652540875761,2.999450709355342,-9.007231067082902,0.1450900218951465,3.0000000000000004,0.555888799674667,0.0,5.58571683368013,0.0
 0.06833115116509128,1.0069184122664476,2.9989102249380153,-8.89569653165489,0.2049934534952739,3.0000000000000013,0.5580007722798748,0.0,7.300435218789866,0.0
 0.08360871617800172,1.0103594784898355,2.998378493591719,-8.784163657977286,0.2508261485340052,2.9999999999999982,0.5601146254766172,0.0,8.68436101748865,0.0
 0.09645124744300794,1.0137884567109605,2.9978554621601505,-8.672634480093588,0.28935374232902383,2.999999999999999,0.5622302688042677,0.0,9.88512721293032,0.0
 0.10773318925527012,1.0172053508830428,2.997341077487008,-8.5611110500705,0.3231995677658104,3.0000000000000013,0.5643476091377511,0.0,10.964866472445012,0.0
 0.11790345555079992,1.0206101649593036,2.99683528641599,-8.449595438150807,0.3537103666523998,3.0,0.5664665521190712,0.0,11.957040974981714,0.0
 0.1272289822748755,1.0240029028929625,2.9963380357907954,-8.338089732997748,0.3816869468246265,2.999999999999997,0.568587000459829,0.0,12.882177829545094,0.0
 0.1358838613321136,1.0273835686372406,2.9958492724551204,-8.2265960418892,0.4076515839963409,3.000000000000006,0.570708855693121,0.0,13.753954801499319,0.0
 0.14398913379589065,1.030752166145358,2.9953689432526653,-8.115116490768575,0.431967401387672,2.9999999999999964,0.5728320162985089,0.0,14.582027847583483,0.0
 0.15163301345997857,1.0341086993705362,2.994896995027128,-8.003653224643267,0.4548990403799357,3.0,0.5749563791667703,0.0,15.373512256904588,0.0
 0.15888215829399235,1.0374531722659952,2.9944333746222047,-7.892208407685479,0.4766464748819771,3.0,0.5770818390940875,0.0,16.133827868036825,0.0
 0.16578840430489294,1.0407855887849555,2.993978028881596,-7.780784223331294,0.49736521291467883,2.999999999999996,0.5792082876184134,0.0,16.86721360608435,0.0
 0.17239301317509098,1.0441059528806378,2.993530904648999,-7.6693828747330235,0.517179039525273,3.0000000000000084,0.5813356151533365,0.0,17.57705718004752,0.0
 0.1787294714817295,1.0474142685062626,2.9930919487681122,-7.558006584758251,0.5361884144451885,2.9999999999999956,0.5834637085600322,0.0,18.266115048474454,0.0
 0.1848254031088653,1.050710539615051,2.992661108082633,-7.446657596329355,0.554476209326596,3.0000000000000138,0.5855924529814512,0.0,18.936664370404415,0.0
 0.1907039159019673,1.0539947701602226,2.992238329436261,-7.335338172569253,0.5721117477059021,3.000000000000014,0.5877217300058798,0.0,19.590610918601843,0.0
 0.19638457465731265,1.0572669640949988,2.991823559672693,-7.224050597131933,0.5891537239719382,3.0000000000000098,0.5898514196985664,0.0,20.22956770057159,0.0
 0.20188411989903338,1.0605271253725996,2.9914167456356284,-7.112797174342188,0.6056523596971004,3.000000000000005,0.5919813989116863,0.0,20.854913368163764,0.0
 0.2072170092228473,1.0637752579462458,2.991017834168765,-7.001580229492043,0.6216510276685422,3.0,0.5941115411868209,0.0,21.46783648245528,0.0
 0.21239583199289389,1.0670113657691584,2.9906267721158004,-6.890402109093067,0.637187495978682,3.0000000000000053,0.5962417178378757,0.0,22.069369588904244,0.0
 0.21743163184011102,1.070235452794557,2.990243506320433,-6.779265181089085,0.6522948955203334,3.0,0.5983717970437252,0.0,22.66041580626738,0.0
 0.22233416085343966,1.073447522975663,2.989867983626362,-6.668171835144768,0.6670024825603194,3.000000000000017,0.6005016437560677,0.0,23.241769865699304,0.0
 0.22711208236435132,1.0766475802656967,2.9895001508772845,-6.557124482951784,0.6813362470930543,2.9999999999999885,0.6026311199508015,0.0,23.814134971354544,0.0
 0.23177313449388195,1.0798356286178787,2.9891399549168987,-6.446125558430623,0.6953194034816462,3.0000000000000058,0.6047600841940147,0.0,24.37813639515722,0.0
 0.2363242633657348,1.0830116719854295,2.9887873425889033,-6.3351775180406555,0.7089727900972048,3.000000000000006,0.6068883918926823,0.0,24.934332588214186,0.0
 0.24077173259483417,1.0861757143215696,2.9884422607369965,-6.224282841106444,0.7223151977845029,3.000000000000006,0.6090158952041648,0.0,25.483224352461175,0.0
 0.245121214022824,1.0893277595795197,2.9881046562048765,-6.113444030060116,0.7353636420684724,2.999999999999994,0.6111424416877185,0.0,26.025262413850715,0.0
 0.24937786348541915,1.0924678117125006,2.987774475836241,-6.0026636107923,0.7481335904562578,2.9999999999999933,0.6132678768660144,0.0,26.560853795469207,0.0
 0.2535463845252399,1.0955958746737324,2.9874516664747883,-5.891944132910283,0.7606391535757202,3.00000000000002,0.6153920414500723,0.0,27.090367141969445,0.0
 0.25763108231608123,1.098711952416436,2.9871361749642173,-5.781288170092401,0.7728932469482441,3.0,0.6175147724679361,0.0,27.61413724633779,0.0
 0.2616359095775549,1.1018160488938316,2.9868279481482256,-5.670698320446192,0.7849077287326652,3.0000000000000275,0.6196359033417245,0.0,28.132468931854433,0.0
 0.26556450588900427,1.1049081680591402,2.9865269328705115,-5.560177206768545,0.7966935176670135,3.0000000000000284,0.6217552626598114,0.0,28.645640318386544,0.0
 0.2694202315276226,1.1079883138655822,2.986233075974773,-5.4497274769583015,0.8082606945828684,2.999999999999971,0.6238726757190769,0.0,29.153905693412664,0.0
